 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
116.578125,48.78790343,,-0.289187902,6.627090301,31.1792434,5.072407302,26.09163915,0.0
126.1484375,51.74835291,-0.105236956,-0.477203193,3.12541806,23.00376564,8.136346012999999,,0.0
74.0546875,37.99759626,1.052255026,3.667816258,1.949832776,16.57074098,11.01906822,134.4902108,0.0
81.3203125,39.95288897,,1.73406982,1.862040134,15.58787359,10.06380255,116.1648943,0.0
114.7109375,48.17889066,0.31432021,0.582672266,1.197324415,13.25916833,14.01177698,225.7092562,0.0
104.3125,51.78723751,0.043177874000000005,-0.347696577,1.367056856,15.39594108,12.60845573,166.54302040000005,0.0
137.140625,45.62358463,-0.117822575,0.12272335,3.540133779,18.85929846,7.691358228999999,71.79890237,0.0
132.2265625,52.79414842,-0.254849158,-0.012093326,17.10953177,52.98761964,3.0493438110000004,7.96128242,0.0
119.2265625,53.90170667,,-0.446177214,0.8670568559999999,11.90991345,17.24020956,320.4018744,0.0
34.0859375,32.45598639,4.578745511,25.10418984,110.9565217,79.35646125,0.105358058,-1.003129925,1.0
161.78125,55.46492945,-0.454987055,-0.298368893,2.267558528,16.11736795,10.25879532,125.5597143,0.0
63.8203125,40.02097762,1.123180383,2.912521546,1.327759197,12.61798891,12.92099626,,0.0
136.0625,50.91364472,0.089326301,-0.400500161,1.889632107,14.05339291,10.57392536,137.169535,0.0
112.6328125,52.33394439,0.4032222070000001,0.023183551,2.45819398,13.67855136,9.009352311,117.5178556,0.0
125.15625,53.03130524,0.288845143,-0.228519922,3.605351171,24.86639426,7.28951026,54.61062014,0.0
131.9921875,47.68098679,0.055127286,-0.17791233399999998,3.12541806,17.04448212,7.654204551,73.68231602,0.0
94.7734375,48.13948075,0.560923105,0.438904455,12.72826087,46.58635206,3.735397049,12.95735422,1.0
18.46875,30.67137751,5.324693064,32.13511206,79.77926421,70.61322253,0.457164795,,1.0
102.3515625,35.39433876,0.409204152,1.810187116,6.056020067,30.25044911,5.505104451,31.17418033,0.0
105.296875,45.20687852,0.199774837,0.035099156,10.19147157,40.29700721,3.966933319,14.7787673,0.0
134.8125,51.78844436,-0.025906786,-0.29737804,7.294314381,35.97737585,5.005493476,24.40154247,0.0
132.234375,44.99487547,-0.28250821,0.12598442699999998,0.803511706,9.656682978,19.29897046,445.365623,0.0
118.8359375,48.03884778,0.367765798,0.389902646,2.239130435,16.31708198,9.856253447,114.5544396,0.0
130.3046875,53.43622931,-0.191159541,-0.5655648839999999,2.726588629,19.95319763,8.065141302999999,69.60499262,0.0
117.1875,52.99627788,,-0.123568787,10.87625418,46.26098067,4.046454425,14.5079915,0.0
106.328125,49.72001442,0.517504501,0.232716824,1.18729097,10.44174983,15.45007329,317.409219,0.0
131.03125,51.6420882,-0.026869236,-0.195620428,1.777591973,15.10041195,9.913104446,113.768168,0.0
133.140625,43.70618062,,0.232394346,2.091973244,,9.821958486,131.5210335,0.0
104.1796875,51.81674946,0.236667078,-0.177771862,4.02090301,22.22216942,6.473326299,47.28009427,0.0
127.140625,60.48149696,,-1.02006732,17.38461538,55.21201972,3.212389549,8.971937642,0.0
120.0546875,47.08906266,0.13963031,0.004193171,2.9431438130000003,20.10387186,8.344842053999999,76.33301534,0.0
123.03125,39.56717735,0.180047157,1.058244368,0.850334448,12.62675564,15.91627143,265.4428231,0.0
107.6640625,44.46246263,0.29604568800000003,0.227765302,6.2909699,33.51287306,5.536014446,,0.0
114.515625,50.47972742,,0.125004676,1.451505017,,12.43357135,160.3072461,0.0
136.703125,38.06826914,-0.249720724,1.146827573,2.739966555,20.28361056,8.329993561,75.45181666,0.0
92.2890625,33.92182012,0.680791371,3.727442573,3.518394649,23.21793281,7.4137068789999985,58.30812363,0.0
124.078125,53.78655870000001,0.234743048,-0.386831959,8.881270902999999,35.19987292,4.497376022,20.5043,0.0
139.59375,43.50708231,-0.272944413,0.773024079,89.39381271,84.82847889,-0.07103595900000001,-1.921266059,0.0
133.84375,48.92204218,0.013062815,-0.129623936,1.213210702,10.21592269,15.63139109,333.9944306000001,0.0
125.2734375,49.82198229,0.187311208,-0.169886405,7.195652174,31.87410196,4.820585521,23.66429515,0.0
88.6484375,43.32121843,0.48579832,0.91445327,4.25,23.3119791,6.117913582000001,40.22654898,0.0
126.765625,50.60223012,0.018512506,-0.021403026,3.52006689,22.31202636,7.119705975,54.90326858,0.0
128.5234375,44.28846577,0.152801364,0.245010802,1.6295986619999998,12.10098645,11.46295418,182.9725311,0.0
136.0703125,55.68117719,-0.310420328,-0.401197762,3.049331104,22.17843588,8.237558662,71.7227497,0.0
112.65625,43.4195444,0.363250607,0.433539117,1.881270903,14.47680478,10.28351336,127.0380191,0.0
114.390625,53.68938943,0.185395499,-0.528509994,1.829431438,13.55131471,11.33677051,159.05005590000005,0.0
74.9609375,32.01401118,1.107187707,6.576441073,1.753344482,12.12636355,11.53506275,185.2704767,0.0
127.328125,42.19358463,-0.290245914,0.504731551,2.7408026760000004,15.46642844,8.395904138999999,91.59635199,0.0
103.21875,48.01170715,0.531698277,0.10460692,5.3946488289999985,26.93519607,5.546896781,32.87152492,0.0
136.265625,48.79108595,-0.033902547000000005,-0.235910148,2.995819398,17.13894085,8.044176527000001,,0.0
130.1640625,47.04216482,0.226083555,-0.042845132,2.543478261,15.07846643,9.027227766000001,,0.0
89.4765625,34.63965503,0.663733049,3.678395596,3.591137124,22.50349408,7.702916825,64.84150878,0.0
110.4921875,41.10884867,0.285153788,0.7086573890000001,4.842809365,,6.325908335,41.51524172,0.0
114.1328125,42.83331995,0.15941345699999998,-0.065702437,2.883779264,16.13884275,7.934753699,79.98692162,0.0
119.3984375,50.81635746,0.145644194,-0.198148664,2.066053512,17.94570457,10.43588479,117.5018539,0.0
143.671875,45.3026471,-0.045768538,0.353642666,5.173913043,26.46234509,5.7066510720000005,33.80261323,0.0
100.3828125,42.3209687,,0.537657497,1.515886288,14.60942731,11.85136096,159.8435958,0.0
101.5625,43.62137342,,0.58356501,1.295986622,13.04030351,12.41530489,179.69100559999995,0.0
123.4453125,51.5231757,,-0.17685435100000002,4.918896321,,6.0940005610000005,43.20908869,0.0
112.6875,42.20758781,0.187054653,0.498764148,1.176421405,10.51618338,15.01307448,304.0008335,0.0
146.2265625,59.37700192,-0.631767987,-0.318079031,133.8043478,,-0.115862086,-1.4125491490000002,0.0
112.78125,45.09883894,0.281900352,0.392037324,1.114548495,12.81745083,13.05458246,,0.0
103.765625,42.25304804,0.409956129,0.60943687,3.071070234,22.732686800000003,8.781005595,81.74825225,0.0
88.375,34.67009699,,3.733146963,1.359531773,15.79497087,12.58412525,165.74007619999998,0.0
105.390625,48.90316234,0.352550342,-0.021712912,8.819397992999999,32.44090318,4.062713155,17.4688418,0.0
75.171875,42.48641499,1.80484713,3.566891849,31.56020067,64.44251973,1.89372216,2.244264134,1.0
152.5625,47.17036113,,0.156995534,8.525919732,35.63112526,4.681125726,22.20306831,0.0
39.546875,43.18453488,3.215326159,10.35807497,159.4573579,77.04031231,-0.4895945920000001,-1.056309401,1.0
115.296875,47.98182588,0.394808688,0.09361128,5.0476588630000006,24.70606948,6.0375814320000005,39.44308915,0.0
122.796875,52.98457313,,-0.311661206,2.320234114,13.95514645,9.839908238,129.2648273,0.0
126.1953125,45.41631359,-0.061241317,-0.08674686,4.757525084,26.15453947,6.267660874,42.17716837,0.0
146.5859375,43.39202248,-0.106831429,0.28423767,3.487458194,18.71880486,7.56116133,70.1656949,0.0
92.6015625,49.78851208,1.005287247,0.57183843,23.74749164,58.85833953,2.420901795,4.698282981,1.0
98.875,42.15447782,0.706977055,1.558303838,3.0443143810000004,,7.334053595,65.39181049,0.0
118.671875,61.23419559,,-0.6731555709999999,3.180602007,,7.517279642999999,70.85448058,0.0
117.96875,44.74108457,0.15456773,0.148691389,2.251672241,14.00224679,9.107537278999999,113.79159009999998,0.0
142.21875,46.38037999,-0.13719267,0.158328579,4.93645485,25.15389374,5.65433601,33.83371668,0.0
139.4140625,51.60843066,0.0027306870000000003,-0.401221985,0.961538462,11.4773381,15.83355128,288.0868852,0.0
89.3828125,48.02198733,0.526118258,0.617989372,2.698160535,16.54011127,8.193532612,81.19045168,0.0
89.3359375,44.12274735,0.511257666,0.758533857,2.056856187,14.16122331,10.15452634,130.1927875,0.0
159.546875,54.91966567,-1.024225867,0.429715178,178.451505,74.4584135,-1.030102327,-0.029576938,0.0
48.7265625,34.17480679,3.856358892,19.61184642,21.82023411,52.39793671,2.7776416580000003,7.23326483,1.0
111.703125,54.79883087,,-0.49125384,2.591137124,19.85185656,8.767295687,83.19980505,0.0
101.9375,42.69509449,,0.69806021,3.057692308,21.90208942,8.082175039,,0.0
76.34375,37.24820413,1.250119994,3.910899204,1.85451505,15.75679196,11.05969306,139.4287841,0.0
132.03125,44.31967282,0.394830725,0.7294529809999999,3.239966555,17.47693486,7.985729992,81.67792345,0.0
114.484375,53.57821158,0.17996563699999998,-0.251465201,2.017558528,15.27842576,10.85034167,138.4295173,0.0
122.078125,51.45274066,0.089727994,-0.510494207,2.223244147,19.94933788,9.882908775,101.9694234,0.0
95.3671875,39.30049918,0.412284211,1.5627331530000002,2.7408026760000004,17.9784721,8.419243033999999,84.2498782,0.0
125.765625,48.75792954,0.242887703,-0.203864305,0.836120401,,16.597538800000002,287.362508,0.0
101.046875,43.50661936,0.460503773,0.946434846,3.592809365,20.65626263,7.398692322,62.89052726,0.0
127.953125,46.87380988,0.224679738,0.210372343,15.50919732,49.37337186,3.287572216,9.665575476,0.0
100.3046875,40.1190725,0.197495816,0.8937113170000001,0.79180602,11.89056706,16.48294212,289.3987122,0.0
117.9375,39.94503059,0.145346268,0.35760622,1.693979933,,12.29233178,208.3669449,0.0
79.8671875,40.15387806,0.61486468,1.828323799,2.071906355,15.47243249,10.00121862,118.0389886,0.0
145.5859375,43.2726688,-0.195642917,0.451861098,1.549331104,14.69096626,11.0112244,135.7632481,0.0
114.6640625,48.60093835,0.030571283,-0.034613806000000004,2.998327759,18.56688165,8.108129205,77.14932785,0.0
128.40625,46.17399794,-0.085951196,0.142485386,3.5443143810000004,17.51851985,6.802576169,58.57111517,0.0
113.421875,48.21219526,0.325759969,0.185061615,1.813545151,11.93416376,12.17772024,202.2417004,0.0
128.8984375,49.37987948,0.128603873,-0.329355017,0.6513377929999999,9.866737806,19.26923451,427.2874512,0.0
108.4453125,51.18911148,0.309100104,-0.025589423,1.143812709,13.44489759,14.91516075,242.5010023,0.0
109.40625,55.91252061,0.565105947,0.056246664,2.797658863,19.49652729,9.443282129,97.37457842,0.0
95.7578125,40.14247012,,1.056550139,1.106187291,10.67079259,15.49138111,304.0327918,0.0
150.375,45.65221791,-0.238718611,-0.103367213,99.18561873,78.15499347,-0.43969853,-1.7107082999999998,0.0
148.1171875,46.38217955,,0.029699801,2.637123746,16.33538826,8.436628605,87.22365527,0.0
131.015625,50.17375814,-0.023811665,-0.109317923,3.030100334,20.79810008,7.7927564610000015,65.61212762,0.0
104.53125,47.9394047,0.865707929,0.848686501,2.449832776,17.39243074,9.904190427,110.2218337,1.0
44.15625,35.76189433,3.628116055,17.262630899999998,45.39632107,74.32272878,1.520491773,0.994009006,1.0
105.0703125,44.28868076,0.304642102,0.4580538320000001,2.865384615,18.10789216,8.538336921,84.85569519,0.0
121.890625,56.87736731,0.181273751,-0.444044992,5.377090301,34.79561601,6.341715148,38.38219236,0.0
106.265625,44.1988554,0.433052192,1.121193488,0.673913043,9.85695458,18.59674434,409.2235101,0.0
143.25,37.80645613,-0.229588505,1.237165118,4.9590301,27.47977354,6.151730832999999,39.52776428,0.0
95.0625,41.58025936,0.884303629,2.452734421,5.176421405,30.12307218,6.151957175,37.8279186,0.0
130.2421875,50.40968813,-0.001929465,-0.274166952,4.129598662,25.40410706,6.79207875,47.83833472,0.0
115.0078125,49.01809234,0.04870751,-0.232283613,1.327759197,14.82956457,12.22364552,158.3888374,0.0
85.8515625,44.2664323,0.68404926,1.101966369,2.290133779,16.98687088,8.818010824,89.0111496,0.0
115.109375,55.48342016,0.072128589,-0.369576455,3.547658863,,7.564234732,61.0067312,0.0
27.640625,29.4766153,6.166295329,41.40723034,60.32525084,73.5358334,1.178987652,0.31089684300000003,1.0
110.1796875,55.07756372,0.119192149,-0.251229081,1.738294314,,12.38694691,175.8621674,0.0
89.4453125,36.53675559,0.895555863,3.164132145,1.850334448,15.44632009,11.89374235,163.945695,0.0
137.65625,59.68988052,-0.275604122,-0.7036526009999999,169.7525084,81.43011419,-1.307777924,0.19949385,0.0
133.09375,50.98076192,-0.185526834,-0.170614756,1.509197324,12.9345826,12.27492356,187.0354181,0.0
68.6640625,39.96077713,2.207951355,6.626120947,18.96070234,49.14829067,2.825848881,7.626327356,1.0
110.2421875,44.72550763,0.431287252,0.734862495,3.2006688960000003,20.66943682,7.851218057,69.93108364,0.0
99.109375,43.22691479,0.273002423,0.71521169,0.81270903,,16.51389361,308.02414839999994,0.0
106.9765625,53.75181172,0.506761001,-0.419570329,69.14297659,57.58330123,-0.269135042,-1.582771137,0.0
105.1875,47.79836392,,0.613500932,2.509197324,18.21918985,8.504920112,79.02988887,0.0
15.625,32.902080100000006,5.397410786,30.56721605,94.61287625,,0.646144076,-0.492505018,1.0
102.8515625,41.52523514,0.338228323,0.611358171,2.072742475,,10.25948861,137.00994369999998,0.0
123.859375,38.86348993,0.068799179,0.798970073,2.756688963,,9.169732238,102.8710615,0.0
98.9921875,45.38937377,0.408522546,0.361049546,1.950668896,15.84878611,9.932203918999999,113.3182285,0.0
31.5859375,31.90917955,4.246281784,21.9462402,59.47658863,,0.939808852,-0.0626975,1.0
156.6171875,51.10545487,,-0.238553953,3.786789298,22.64401387,7.366341915,59.18750707,0.0
60.6953125,32.89010076,,10.45641812,9.20735786,38.48807068,4.360677127,18.18669766,1.0
118.3359375,47.69291046,0.147801813,0.16166494,1.489130435,15.16571943,11.50179962,143.0321101,0.0
142.9609375,55.65327966,,-0.346394149,1.7349498330000002,14.49221274,10.29492563,126.1568383,0.0
134.3515625,52.97325237,-0.219415407,-0.531360168,111.1563545,87.41484993,-0.400940074,-1.688907505,0.0
121.4765625,46.34246919,0.14823919300000002,0.18534396,12.0819398,38.73779849,3.231074949,9.644188388,0.0
118.6640625,52.06850616,0.16408021,-0.490737116,13.82441472,44.00213896,3.263639209,9.776448176,0.0
139.046875,52.18220173,,-0.061647443,49.96404682,84.24174609,1.111586247,-0.718639712,0.0
121.5625,51.18253944,0.302978195,-0.000855229,5.331939799,28.71380548,5.849673946,35.19956227,0.0
88.5234375,50.73044033,1.165919766,0.944145383,108.0234114,66.29243353,-0.64040431,-0.835324546,1.0
161.4453125,45.3275938,-0.3868499,0.597409859,2.319397993,17.64083298,9.907935965,107.0288457,0.0
73.0234375,35.53133847,1.014496527,4.359567053999998,1.959866221,15.91842902,10.5875614,127.0888578,0.0
128.921875,51.94447296,-0.061933493,-0.402682838,2.661371237,18.63986843,9.504496728,100.1467373,0.0
138.703125,52.53516075,-0.189375282,-0.456275165,3.851170569,19.1598955,6.32552125,49.28256021,0.0
133.0390625,55.69720066,0.049424016,-0.360076258,14.16722408,47.01695556,3.266380372,9.352021999,0.0
109.828125,51.30562673,0.074724818,-0.05692356,1.574414716,12.51007544,11.8089378,179.2747478,0.0
123.9765625,46.75258429,-0.019915085,-0.388838792,1.4322742469999998,,12.42989497,178.5652611,0.0
125.6484375,55.50557261,-0.017358015,-0.641545522,2.060200669,15.11736873,10.89379514,141.2611158,0.0
103.8046875,51.88223724,0.391007468,-0.219591185,10.17809365,41.45490625,4.180335059,16.53803264,0.0
101.203125,47.59502984,0.392931203,0.150056387,1.72826087,14.08943854,10.81024109,138.8602892,0.0
25.78125,29.41856809,6.394198085,44.77445582,26.16722408,55.69598074,2.412768104,5.322083978999999,1.0
111.5078125,46.87099918,0.148313217,0.111256041,2.632943144,19.92204419,8.625022933,78.79565423,0.0
145.8515625,47.72743083,-0.149983701,0.004515914,1.81187291,11.83232462,11.83314207,198.6378742,0.0
118.1484375,52.85742761,0.002940178,-0.208373619,2.49916388,20.74347621,9.529230269,,0.0
101.1796875,50.39150375,0.488225948,0.140277984,2.567725753,19.96216141,8.828874599,83.61884022,0.0
114.1640625,50.97407082,0.00336734,-0.312988521,1.214882943,12.03297362,13.37219915,218.3875382,0.0
34.9609375,36.16312917,4.370479957,21.30250631,108.7583612,63.77693651,0.923271607,-0.3755064870000001,1.0
99.9609375,47.72780936,0.215890243,0.320921305,1.295986622,10.9161145,14.02512847,266.7872581,0.0
87.0859375,40.54492634,,1.978205814,4.02006689,25.08489796,7.055696032999999,52.73233816,0.0
67.8046875,32.19546227,2.319887103,9.926355911,23.81856187,59.16786129,2.556585025,5.325152029,1.0
132.5078125,52.64963736,0.133739002,-0.13468081199999998,5.893812709,29.59539751,5.385444914,29.50719002,0.0
112.265625,46.01655347,0.462040265,0.432797488,0.8570234109999999,10.12086453,17.23614664,367.5767427,0.0
127.7265625,38.11694891,-0.031203018,0.993090585,4.50083612,26.04939672,6.308897455,41.53304933,0.0
116.125,40.02206423,0.173061236,0.7799961940000001,32.66889632,67.17412906,1.72525237,1.28934881,0.0
35.859375,30.01346947,5.331252206,34.29799837,87.69648829,84.46670608,0.473213253,-1.090533639,1.0
126.3046875,53.16741815,0.16532060099999998,-0.620564338,4.248327759,25.25408088,6.430680838,42.37637394,0.0
132.6328125,60.12784181,-0.096562412,-0.841248797,166.9657191,59.3333477,-1.318792295,1.4728771859999998,0.0
127.7578125,38.48025997,0.095740602,1.108001743,5.466555184,28.0437973,5.398380306,29.4559716,0.0
97.9375,40.437017,0.590207209,1.546003908,3.535117057,22.09839514,7.608507192,62.30788076,0.0
105.0859375,44.86891103,,0.828075535,1.911371237,12.8216674,11.27927956,169.274907,0.0
117.2734375,51.70011407,0.031694159,-0.127670389,2.79180602,17.12298519,8.218034596,81.10401068,0.0
119.78125,49.84929436,-0.239040645,-0.133189739,2.160535117,18.42754902,9.450522384,95.10860541,0.0
142.390625,42.91110622,-0.001936351,0.292316438,1.4013377930000002,12.13522464,12.95126257,212.6768086,0.0
90.484375,35.44846267,0.500564282,2.660595534,5.911371237000001,27.2899795,5.4579242720000005,32.47826446,0.0
137.765625,58.61373617,-0.33969037,-0.8814963840000001,75.50167224,85.65865698,0.375750766,-1.6547328680000002,0.0
113.7578125,45.04507224,0.305346767,0.26885422800000003,1.627090301,15.90239045,11.66790282,150.75176059999995,0.0
109.296875,52.19006122,0.324989984,-0.093139171,1.214882943,11.17082975,15.03661761,280.6834694,0.0
117.9765625,50.13161815,0.011278921,-0.045344463,0.879598662,11.52192407,15.86199468,282.6389693,0.0
67.078125,34.17158207,1.821346733,7.722496191,2.47826087,21.50652143,9.450350633,91.80471717,1.0
101.96875,51.31260467,,0.26993137100000003,3.629598662,,7.201465495,62.03406397,0.0
134.46875,53.3114284,0.018997128,-0.6429604839999999,1.700668896,16.38333743,10.44344566,116.6871659,0.0
108.546875,48.49143922,0.134640767,0.160643896,6.052675585,27.05935631,4.972940958,26.0757438,0.0
138.4609375,48.91716569,-0.039591916,-0.176243068,2.4431438130000003,18.3133067,8.672894053,83.06924213,0.0
134.5546875,55.68098427,-0.116892237,-0.65171455,1.938963211,13.17944534,10.69520366,150.41726090000003,0.0
